Use GPU: 0 for training
-> using alexnet
Epoch: [0][1310/3615]	Time  7.773 ( 2.906)	Data  7.737 ( 2.857)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][1320/3615]	Time  0.073 ( 2.903)	Data  0.000 ( 2.854)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1330/3615]	Time  5.894 ( 2.905)	Data  5.856 ( 2.857)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][1340/3615]	Time  0.075 ( 2.903)	Data  0.000 ( 2.854)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1350/3615]	Time  6.777 ( 2.905)	Data  6.740 ( 2.857)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.95 (  0.70)
Epoch: [0][1360/3615]	Time  0.071 ( 2.902)	Data  0.000 ( 2.853)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][1370/3615]	Time  5.946 ( 2.904)	Data  5.910 ( 2.855)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.15)	Acc@5   1.17 (  0.70)
Epoch: [0][1380/3615]	Time  0.077 ( 2.901)	Data  0.000 ( 2.852)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][1390/3615]	Time  6.762 ( 2.904)	Data  6.725 ( 2.855)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1400/3615]	Time  0.074 ( 2.900)	Data  0.000 ( 2.851)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1410/3615]	Time  7.835 ( 2.905)	Data  7.795 ( 2.856)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.39 (  0.70)
Epoch: [0][1420/3615]	Time  0.065 ( 2.901)	Data  0.000 ( 2.853)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][1430/3615]	Time  7.844 ( 2.905)	Data  7.808 ( 2.856)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][1440/3615]	Time  0.070 ( 2.901)	Data  0.000 ( 2.852)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.78 (  0.70)
Epoch: [0][1450/3615]	Time  7.074 ( 2.904)	Data  7.036 ( 2.855)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.00 (  0.70)
Epoch: [0][1460/3615]	Time  0.077 ( 2.901)	Data  0.000 ( 2.852)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1470/3615]	Time  7.470 ( 2.904)	Data  7.434 ( 2.855)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1480/3615]	Time  0.074 ( 2.901)	Data  0.000 ( 2.853)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][1490/3615]	Time  7.351 ( 2.904)	Data  7.310 ( 2.855)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][1500/3615]	Time  0.072 ( 2.901)	Data  0.000 ( 2.852)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][1510/3615]	Time  8.263 ( 2.905)	Data  8.225 ( 2.856)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][1520/3615]	Time  0.072 ( 2.902)	Data  0.000 ( 2.853)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.15)	Acc@5   0.78 (  0.70)
Epoch: [0][1530/3615]	Time  8.095 ( 2.905)	Data  8.059 ( 2.856)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.56 (  0.70)
Epoch: [0][1540/3615]	Time  0.079 ( 2.903)	Data  0.000 ( 2.854)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   1.56 (  0.70)
Epoch: [0][1550/3615]	Time  6.367 ( 2.905)	Data  6.329 ( 2.856)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.78 (  0.70)
Epoch: [0][1560/3615]	Time  0.065 ( 2.904)	Data  0.000 ( 2.855)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.78 (  0.70)
Epoch: [0][1570/3615]	Time  4.883 ( 2.906)	Data  4.840 ( 2.857)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][1580/3615]	Time  0.074 ( 2.904)	Data  0.000 ( 2.856)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][1590/3615]	Time  6.647 ( 2.906)	Data  6.609 ( 2.858)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.00 (  0.70)
Epoch: [0][1600/3615]	Time  0.076 ( 2.907)	Data  0.000 ( 2.858)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][1610/3615]	Time  5.254 ( 2.906)	Data  5.214 ( 2.858)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][1620/3615]	Time  0.073 ( 2.907)	Data  0.000 ( 2.858)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.56 (  0.70)
Epoch: [0][1630/3615]	Time  3.818 ( 2.906)	Data  3.780 ( 2.857)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][1640/3615]	Time  0.073 ( 2.906)	Data  0.000 ( 2.858)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.56 (  0.70)
Epoch: [0][1650/3615]	Time  5.009 ( 2.905)	Data  4.972 ( 2.857)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1660/3615]	Time  0.070 ( 2.906)	Data  0.000 ( 2.857)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.78 (  0.69)
Epoch: [0][1670/3615]	Time  4.094 ( 2.905)	Data  4.055 ( 2.856)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.69)
Epoch: [0][1680/3615]	Time  0.076 ( 2.905)	Data  0.000 ( 2.856)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   1.17 (  0.69)
Epoch: [0][1690/3615]	Time  5.254 ( 2.905)	Data  5.215 ( 2.856)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.69)
Epoch: [0][1700/3615]	Time  0.072 ( 2.905)	Data  0.000 ( 2.856)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.69)
Epoch: [0][1710/3615]	Time  5.164 ( 2.906)	Data  5.126 ( 2.857)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.39 (  0.69)
Epoch: [0][1720/3615]	Time  0.072 ( 2.907)	Data  0.000 ( 2.858)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.39 (  0.69)
Epoch: [0][1730/3615]	Time  5.668 ( 2.907)	Data  5.631 ( 2.858)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][1740/3615]	Time  0.072 ( 2.908)	Data  0.000 ( 2.859)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1750/3615]	Time  5.830 ( 2.909)	Data  5.792 ( 2.860)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1760/3615]	Time  0.078 ( 2.910)	Data  0.000 ( 2.861)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][1770/3615]	Time  3.651 ( 2.909)	Data  3.614 ( 2.860)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1780/3615]	Time  0.074 ( 2.910)	Data  0.000 ( 2.861)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][1790/3615]	Time  4.089 ( 2.910)	Data  4.051 ( 2.861)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1800/3615]	Time  0.072 ( 2.910)	Data  0.000 ( 2.861)	Loss 6.8938e+00 (6.9080e+00)	Acc@1   1.56 (  0.15)	Acc@5   1.56 (  0.70)
Epoch: [0][1810/3615]	Time  5.119 ( 2.910)	Data  5.080 ( 2.861)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.15)	Acc@5   0.78 (  0.70)
Epoch: [0][1820/3615]	Time  0.071 ( 2.911)	Data  0.000 ( 2.862)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   1.17 (  0.70)
Epoch: [0][1830/3615]	Time  4.843 ( 2.911)	Data  4.796 ( 2.862)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.39 (  0.70)
Epoch: [0][1840/3615]	Time  0.073 ( 2.912)	Data  0.000 ( 2.863)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.78 (  0.70)
Epoch: [0][1850/3615]	Time  4.055 ( 2.913)	Data  4.018 ( 2.864)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.78 (  0.70)
Epoch: [0][1860/3615]	Time  0.073 ( 2.914)	Data  0.000 ( 2.865)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.39 (  0.70)
Epoch: [0][1870/3615]	Time  2.823 ( 2.913)	Data  2.783 ( 2.864)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.15)	Acc@5   0.78 (  0.70)
Epoch: [0][1880/3615]	Time  0.073 ( 2.915)	Data  0.000 ( 2.866)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.15)	Acc@5   1.17 (  0.70)
Epoch: [0][1890/3615]	Time  1.940 ( 2.914)	Data  1.903 ( 2.864)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][1900/3615]	Time  0.075 ( 2.916)	Data  0.000 ( 2.866)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1910/3615]	Time  2.547 ( 2.915)	Data  2.509 ( 2.865)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1920/3615]	Time  0.073 ( 2.917)	Data  0.000 ( 2.868)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][1930/3615]	Time  1.465 ( 2.915)	Data  1.429 ( 2.866)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][1940/3615]	Time  0.071 ( 2.918)	Data  0.000 ( 2.869)	Loss 6.8978e+00 (6.9080e+00)	Acc@1   1.17 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][1950/3615]	Time  2.237 ( 2.917)	Data  2.196 ( 2.868)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   1.17 (  0.70)
Epoch: [0][1960/3615]	Time  0.078 ( 2.921)	Data  0.000 ( 2.871)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.15)	Acc@5   0.78 (  0.71)
Epoch: [0][1970/3615]	Time  3.736 ( 2.921)	Data  3.700 ( 2.872)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][1980/3615]	Time  0.072 ( 2.923)	Data  0.000 ( 2.873)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.71)
Epoch: [0][1990/3615]	Time  3.069 ( 2.922)	Data  3.028 ( 2.873)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2000/3615]	Time  0.074 ( 2.925)	Data  0.000 ( 2.876)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   1.17 (  0.71)
Epoch: [0][2010/3615]	Time  0.602 ( 2.923)	Data  0.565 ( 2.873)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2020/3615]	Time  0.076 ( 2.925)	Data  0.000 ( 2.875)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2030/3615]	Time  1.843 ( 2.923)	Data  1.806 ( 2.873)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2040/3615]	Time  0.074 ( 2.924)	Data  0.000 ( 2.875)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2050/3615]	Time  2.981 ( 2.923)	Data  2.945 ( 2.873)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2060/3615]	Time  0.072 ( 2.925)	Data  0.000 ( 2.875)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2070/3615]	Time  2.858 ( 2.924)	Data  2.820 ( 2.874)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2080/3615]	Time  0.072 ( 2.927)	Data  0.000 ( 2.877)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2090/3615]	Time  0.880 ( 2.926)	Data  0.842 ( 2.876)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2100/3615]	Time  0.072 ( 2.929)	Data  0.000 ( 2.880)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][2110/3615]	Time  0.073 ( 2.927)	Data  0.000 ( 2.877)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2120/3615]	Time  0.074 ( 2.931)	Data  0.000 ( 2.881)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2130/3615]	Time  0.074 ( 2.929)	Data  0.000 ( 2.879)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2140/3615]	Time  0.072 ( 2.932)	Data  0.000 ( 2.881)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2150/3615]	Time  0.074 ( 2.929)	Data  0.000 ( 2.879)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2160/3615]	Time  0.092 ( 2.932)	Data  0.000 ( 2.882)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2170/3615]	Time  0.072 ( 2.930)	Data  0.000 ( 2.880)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2180/3615]	Time  0.075 ( 2.933)	Data  0.000 ( 2.883)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2190/3615]	Time  0.597 ( 2.931)	Data  0.559 ( 2.881)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2200/3615]	Time  0.071 ( 2.934)	Data  0.000 ( 2.884)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][2210/3615]	Time  2.677 ( 2.932)	Data  2.636 ( 2.882)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2220/3615]	Time  0.075 ( 2.935)	Data  0.000 ( 2.885)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2230/3615]	Time  2.299 ( 2.934)	Data  2.262 ( 2.884)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2240/3615]	Time  0.073 ( 2.936)	Data  0.000 ( 2.886)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][2250/3615]	Time  1.912 ( 2.936)	Data  1.876 ( 2.886)	Loss 6.9056e+00 (6.9081e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2260/3615]	Time  0.070 ( 2.938)	Data  0.000 ( 2.888)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2270/3615]	Time  1.139 ( 2.937)	Data  1.102 ( 2.887)	Loss 6.9017e+00 (6.9080e+00)	Acc@1   0.78 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2280/3615]	Time  0.072 ( 2.939)	Data  0.000 ( 2.889)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2290/3615]	Time  1.615 ( 2.937)	Data  1.579 ( 2.886)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2300/3615]	Time  0.078 ( 2.938)	Data  0.000 ( 2.888)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2310/3615]	Time  1.159 ( 2.937)	Data  1.120 ( 2.886)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   1.56 (  0.70)
Epoch: [0][2320/3615]	Time  0.072 ( 2.939)	Data  0.000 ( 2.888)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][2330/3615]	Time  2.291 ( 2.937)	Data  2.253 ( 2.887)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2340/3615]	Time  0.077 ( 2.939)	Data  0.000 ( 2.889)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2350/3615]	Time  4.289 ( 2.939)	Data  4.251 ( 2.888)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2360/3615]	Time  0.077 ( 2.940)	Data  0.000 ( 2.890)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2370/3615]	Time  5.876 ( 2.941)	Data  5.839 ( 2.891)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2380/3615]	Time  0.073 ( 2.941)	Data  0.000 ( 2.891)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2390/3615]	Time  6.162 ( 2.943)	Data  6.123 ( 2.892)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2400/3615]	Time  0.072 ( 2.944)	Data  0.000 ( 2.893)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2410/3615]	Time  6.328 ( 2.944)	Data  6.290 ( 2.893)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][2420/3615]	Time  0.072 ( 2.944)	Data  0.000 ( 2.893)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2430/3615]	Time  6.975 ( 2.944)	Data  6.939 ( 2.893)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2440/3615]	Time  0.074 ( 2.943)	Data  0.000 ( 2.893)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2450/3615]	Time  6.198 ( 2.943)	Data  6.162 ( 2.893)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][2460/3615]	Time  0.073 ( 2.943)	Data  0.000 ( 2.892)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2470/3615]	Time  7.545 ( 2.943)	Data  7.506 ( 2.893)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][2480/3615]	Time  0.074 ( 2.943)	Data  0.000 ( 2.892)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2490/3615]	Time  8.686 ( 2.944)	Data  8.649 ( 2.893)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2500/3615]	Time  0.077 ( 2.943)	Data  0.000 ( 2.893)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2510/3615]	Time  7.733 ( 2.944)	Data  7.692 ( 2.894)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2520/3615]	Time  0.074 ( 2.945)	Data  0.000 ( 2.894)	Loss 6.9095e+00 (6.9080e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2530/3615]	Time  8.268 ( 2.946)	Data  8.230 ( 2.895)	Loss 6.9056e+00 (6.9080e+00)	Acc@1   0.39 (  0.14)	Acc@5   1.56 (  0.70)
Epoch: [0][2540/3615]	Time  0.076 ( 2.946)	Data  0.000 ( 2.895)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2550/3615]	Time  8.279 ( 2.947)	Data  8.244 ( 2.896)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2560/3615]	Time  0.073 ( 2.945)	Data  0.000 ( 2.894)	Loss 6.9056e+00 (6.9081e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2570/3615]	Time  8.752 ( 2.946)	Data  8.715 ( 2.895)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][2580/3615]	Time  0.076 ( 2.945)	Data  0.000 ( 2.894)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2590/3615]	Time  9.120 ( 2.946)	Data  9.084 ( 2.896)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2600/3615]	Time  0.074 ( 2.946)	Data  0.000 ( 2.895)	Loss 6.9017e+00 (6.9081e+00)	Acc@1   0.78 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][2610/3615]	Time 11.027 ( 2.948)	Data 10.989 ( 2.897)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2620/3615]	Time  0.075 ( 2.948)	Data  0.000 ( 2.897)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2630/3615]	Time 11.097 ( 2.952)	Data 11.060 ( 2.901)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.00 (  0.70)
Epoch: [0][2640/3615]	Time  0.073 ( 2.951)	Data  0.000 ( 2.900)	Loss 6.9056e+00 (6.9081e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.78 (  0.70)
Epoch: [0][2650/3615]	Time  8.866 ( 2.954)	Data  8.828 ( 2.903)	Loss 6.9056e+00 (6.9081e+00)	Acc@1   0.39 (  0.14)	Acc@5   0.39 (  0.70)
Epoch: [0][2660/3615]	Time  0.073 ( 2.953)	Data  0.000 ( 2.902)	Loss 6.9056e+00 (6.9081e+00)	Acc@1   0.39 (  0.14)	Acc@5   1.56 (  0.70)
Epoch: [0][2670/3615]	Time  9.993 ( 2.955)	Data  9.956 ( 2.904)	Loss 6.9056e+00 (6.9081e+00)	Acc@1   0.39 (  0.14)	Acc@5   1.17 (  0.70)
Epoch: [0][2680/3615]	Time  0.073 ( 2.954)	Data  0.000 ( 2.903)	Loss 6.9095e+00 (6.9081e+00)	Acc@1   0.00 (  0.14)	Acc@5   0.78 (  0.70)
